ticket_id,created_at,closed_at,channel,product,category,issue_subtype,priority,status,customer_text,agent_response,resolution_time_seconds,first_contact_resolved,escalated_to,sla_breach,pii_flag,pii_entities_found,anonymized_at,is_gold_example,gold_signal,source,kb_refs,data_consent,retention_expires_at,language
TKT-00223,2025-12-26T12:29:39,2025-12-27T10:38:02,phone,CloudSync,returns,wrong_item,critical,resolved,I received the wrong item entirely. I ordered the blue model but got the red one.,Your refund was processed on our end. It may be delayed by your bank. Here's your refund confirmation number.,79703,0,senior_support,1,1,PERSON;EMAIL_ADDRESS,2025-12-26T12:29:39,0,,internal,KB-7,1,2028-12-25,en
TKT-00151,2025-05-05T12:29:39,2025-05-05T15:47:01,phone,BasicPlan,billing,subscription_cancel,high,resolved,I need a refund for last month. The service was down for 3 days and I couldn't use it.,I've reviewed your account and confirmed the duplicate charge. A refund of the full amount has been processed and should appear within 3–5 business days.,11842,0,senior_support,0,1,EMAIL_ADDRESS,2025-05-05T12:29:39,0,,synthetic,KB-3;KB-23;KB-11,1,2028-05-04,en
TKT-00527,2025-02-02T12:29:39,,chat,BasicPlan,other,general_inquiry,high,pending,I'd like to export all my data before I cancel. What formats are available?,Thank you for the dark mode suggestion! I've submitted it to our product team. We regularly review user feedback for roadmap planning.,75613,0,billing_team,1,1,EMAIL_ADDRESS,2025-02-02T12:29:39,1,reviewer_confirmed,synthetic,KB-24,1,2028-02-02,en
TKT-00175,2025-08-05T12:29:39,2025-08-06T01:54:59,phone,ProPlan,returns,return_window_expired,medium,closed,I returned my item 2 weeks ago but still haven't received my refund. Where is my money?,Your refund was processed on our end. It may be delayed by your bank. Here's your refund confirmation number.,48320,1,,1,0,,2025-08-05T12:29:39,0,,internal,KB-4,1,2028-08-04,hi
TKT-00329,2026-05-21T12:29:39,,web,CloudSync,account,two_factor_issue,critical,escalated,I need to change the email address on my account. The old one no longer exists.,I've adjusted your account permissions to allow team invitations. Please try again and let me know if you need further help.,70675,1,billing_team,1,0,,2026-05-21T12:29:39,0,,synthetic,,1,2029-05-20,en
TKT-00394,2025-12-18T12:29:39,2025-12-19T06:49:06,web,EnterpriseSuite,billing,invoice_error,critical,closed,I was charged twice for my subscription this month. Please refund the duplicate charge immediately.,I can confirm your subscription was cancelled. The charge has been reversed and a refund issued. Please allow 3–5 business days.,65967,0,,1,0,,2025-12-18T12:29:39,0,agent_corrected,synthetic,KB-23,1,2028-12-17,en
TKT-00137,2025-02-07T12:29:39,,email,DataVault,account,profile_update,critical,pending,I want to permanently delete my account and all associated data.,I've identified the bug with the save button. I've manually updated your billing address and reported the bug to our team.,23584,1,,0,0,,2025-02-07T12:29:39,0,reviewer_confirmed,bitext,,1,2028-02-07,en
TKT-00385,2026-01-01T12:29:39,2026-01-01T19:37:50,phone,MobileApp,other,complaint,medium,resolved,What integrations do you support with third-party project management tools?,"We retain account data for 90 days after closure, after which it is permanently deleted per our privacy policy.",25691,1,senior_support,0,1,PERSON;EMAIL_ADDRESS,2026-01-01T12:29:39,0,reviewer_confirmed,internal,KB-7,1,2028-12-31,en
TKT-00522,2025-05-14T12:29:39,2025-05-15T12:14:18,web,MobileApp,billing,invoice_error,medium,resolved,I was charged twice for my subscription this month. Please refund the duplicate charge immediately.,I've reviewed your account and confirmed the duplicate charge. A refund of the full amount has been processed and should appear within 3–5 business days.,85479,1,,1,0,,2025-05-14T12:29:39,0,agent_corrected,internal,,1,2028-05-13,en
TKT-00454,2025-07-26T12:29:39,,chat,MobileApp,returns,refund_not_received,critical,escalated,I want to return this but your website says the 30-day return window has expired. Can you help?,I've initiated an exchange request. Please use the prepaid label attached and your new size will ship within 2 business days.,56981,0,senior_support,1,0,,2025-07-26T12:29:39,0,reviewer_confirmed,synthetic,,1,2028-07-25,hi
TKT-00350,2025-03-09T12:29:39,2025-03-10T12:12:16,email,ProPlan,account,two_factor_issue,low,closed,My account got locked and I don't know why. I need access urgently for work.,I've identified the bug with the save button. I've manually updated your billing address and reported the bug to our team.,85357,0,billing_team,1,0,,2025-03-09T12:29:39,1,,synthetic,KB-9;KB-23;KB-24,1,2028-03-08,en
TKT-00059,2025-04-14T12:29:39,2025-04-15T10:06:48,social,BasicPlan,returns,refund_not_received,low,closed,I want to return this but your website says the 30-day return window has expired. Can you help?,I'm sorry to hear the item arrived damaged. I've initiated a replacement shipment and you should receive tracking info within 24 hours.,77829,0,,1,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2025-04-14T12:29:39,0,,internal,KB-18;KB-17;KB-16,1,2028-04-13,en
TKT-00370,2025-09-02T12:29:39,,chat,DataVault,other,general_inquiry,medium,escalated,I'd like to export all my data before I cancel. What formats are available?,"We support integrations with Jira, Asana, Monday.com, and Trello. You can find setup guides in our knowledge base under Integrations.",76760,1,,1,0,,2025-09-02T12:29:39,0,agent_corrected,internal,KB-19,1,2028-09-01,en
TKT-00486,2025-06-25T12:29:39,,email,DataVault,billing,upgrade_billing,high,pending,I cancelled my subscription 2 weeks ago but still got charged. Please reverse this.,I've corrected the billing error. You were incorrectly charged the enterprise rate. A partial refund has been issued.,21250,0,senior_support,0,0,,2025-06-25T12:29:39,0,,internal,KB-10,1,2028-06-24,en
TKT-00006,2025-01-26T12:29:39,2025-01-27T07:26:23,social,EnterpriseSuite,technical,slow_performance,medium,closed,I can't log into my account. It keeps saying invalid password even after I reset it.,I've reset your account credentials on our end. Please try the password reset flow again and clear your browser cache first.,68204,0,senior_support,1,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2025-01-26T12:29:39,1,agent_corrected,bitext,KB-5,1,2028-01-26,en
TKT-00492,2025-07-27T12:29:39,2025-07-28T01:36:02,web,CloudSync,technical,password_reset,medium,closed,The dashboard is loading very slowly. It takes over 2 minutes to display anything.,I've escalated the performance issue to our infrastructure team. In the meantime try a hard refresh (Ctrl+Shift+R).,47183,0,senior_support,1,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2025-07-27T12:29:39,0,,bitext,KB-18,1,2028-07-26,en
TKT-00284,2026-04-19T12:29:39,,web,BasicPlan,technical,slow_performance,high,escalated,The dashboard is loading very slowly. It takes over 2 minutes to display anything.,I've escalated the performance issue to our infrastructure team. In the meantime try a hard refresh (Ctrl+Shift+R).,82638,0,,1,1,PHONE_NUMBER,2026-04-19T12:29:39,0,agent_corrected,internal,KB-4;KB-18,1,2029-04-18,en
TKT-00129,2025-06-09T12:29:39,,phone,EnterpriseSuite,account,account_locked,high,pending,I need to change the email address on my account. The old one no longer exists.,I've updated your email address. You'll receive a confirmation at both addresses. Please verify the new one within 24 hours.,71995,1,,1,0,,2025-06-09T12:29:39,1,reviewer_confirmed,internal,KB-4;KB-6;KB-17,1,2028-06-08,en
TKT-00562,2025-07-28T12:29:39,,social,ProPlan,billing,upgrade_billing,low,pending,My invoice shows an incorrect amount. I should be on the basic plan but was billed for enterprise.,I can confirm your subscription was cancelled. The charge has been reversed and a refund issued. Please allow 3–5 business days.,64295,1,,1,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2025-07-28T12:29:39,0,,synthetic,KB-16;KB-19;KB-5,1,2028-07-27,en
TKT-00240,2026-05-21T12:29:39,,phone,CloudSync,returns,wrong_item,medium,escalated,I'd like to exchange this for a different size. How do I initiate an exchange?,Your refund was processed on our end. It may be delayed by your bank. Here's your refund confirmation number.,67434,1,billing_team,1,1,PERSON;EMAIL_ADDRESS,2026-05-21T12:29:39,0,reviewer_confirmed,bitext,KB-9;KB-14,1,2029-05-20,en
TKT-00484,2025-12-20T12:29:39,2025-12-21T11:40:12,email,ProPlan,billing,invoice_error,medium,closed,I was charged twice for my subscription this month. Please refund the duplicate charge immediately.,I've corrected your billing to the Basic Plan. The difference has been refunded to your original payment method.,83433,0,billing_team,1,0,,2025-12-20T12:29:39,1,reviewer_confirmed,synthetic,KB-1;KB-14;KB-22,1,2028-12-19,en
TKT-00196,2025-09-22T12:29:39,2025-09-23T06:39:07,social,BasicPlan,other,data_export,low,resolved,I'd like to file a formal complaint about the service outage last weekend.,"We support integrations with Jira, Asana, Monday.com, and Trello. You can find setup guides in our knowledge base under Integrations.",65368,1,billing_team,1,0,,2025-09-22T12:29:39,0,,synthetic,,1,2028-09-21,hi
TKT-00198,2025-01-17T12:29:39,,social,EnterpriseSuite,other,feedback,low,escalated,I'd like to file a formal complaint about the service outage last weekend.,I've logged your formal complaint and our quality assurance team will follow up within 2 business days.,22209,1,senior_support,0,1,PHONE_NUMBER,2025-01-17T12:29:39,0,agent_corrected,bitext,KB-18,1,2028-01-17,en
TKT-00525,2025-12-28T12:29:39,,social,MobileApp,account,two_factor_issue,medium,pending,I want to permanently delete my account and all associated data.,I've adjusted your account permissions to allow team invitations. Please try again and let me know if you need further help.,39333,0,senior_support,1,0,,2025-12-28T12:29:39,0,,bitext,,1,2028-12-27,en
TKT-00306,2026-05-22T12:29:39,,email,EnterpriseSuite,account,two_factor_issue,medium,pending,I can't update my billing address in the profile settings. The save button doesn't work.,Your account deletion request has been submitted. All data will be permanently removed within 30 days per our policy.,80798,0,billing_team,1,0,,2026-05-22T12:29:39,1,reviewer_confirmed,internal,,1,2029-05-21,en
TKT-00520,2025-10-27T12:29:39,,web,MobileApp,account,account_locked,high,escalated,I want to permanently delete my account and all associated data.,Your account deletion request has been submitted. All data will be permanently removed within 30 days per our policy.,16352,1,,0,1,PHONE_NUMBER,2025-10-27T12:29:39,0,,bitext,,1,2028-10-26,hi
TKT-00573,2025-06-23T12:29:39,,phone,CloudSync,returns,wrong_item,medium,pending,The item I received is damaged. The packaging was intact but the product inside is broken.,I apologize for the incorrect item. I've arranged a free return label and your correct order will ship once we receive the return.,57707,1,,1,1,PERSON;EMAIL_ADDRESS,2025-06-23T12:29:39,1,reviewer_confirmed,bitext,KB-2;KB-6,1,2028-06-22,en
TKT-00516,2025-01-25T12:29:39,2025-01-26T05:58:41,phone,MobileApp,technical,login_fail,critical,closed,The mobile app crashes every time I try to open the reports section.,I've reset your account credentials on our end. Please try the password reset flow again and clear your browser cache first.,62942,0,billing_team,1,1,PHONE_NUMBER,2025-01-25T12:29:39,0,agent_corrected,internal,KB-17;KB-1,1,2028-01-25,en
TKT-00548,2026-04-29T12:29:39,2026-04-30T00:59:04,phone,MobileApp,account,account_deletion,low,resolved,I can't update my billing address in the profile settings. The save button doesn't work.,I've updated your email address. You'll receive a confirmation at both addresses. Please verify the new one within 24 hours.,44965,0,billing_team,1,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2026-04-29T12:29:39,0,agent_corrected,internal,KB-4;KB-9,1,2029-04-28,en
TKT-00322,2025-06-18T12:29:39,2025-06-19T04:09:09,chat,DataVault,returns,refund_not_received,medium,resolved,I received the wrong item entirely. I ordered the blue model but got the red one.,I'm sorry to hear the item arrived damaged. I've initiated a replacement shipment and you should receive tracking info within 24 hours.,56370,0,,1,0,,2025-06-18T12:29:39,0,reviewer_confirmed,internal,KB-14,1,2028-06-17,en
TKT-00079,2025-07-14T12:29:39,2025-07-14T19:47:46,chat,EnterpriseSuite,billing,duplicate_charge,critical,closed,I need a refund for last month. The service was down for 3 days and I couldn't use it.,I've reviewed your account and confirmed the duplicate charge. A refund of the full amount has been processed and should appear within 3–5 business days.,26287,1,billing_team,0,1,PHONE_NUMBER,2025-07-14T12:29:39,0,reviewer_confirmed,internal,KB-12;KB-9,1,2028-07-13,en
TKT-00057,2025-05-26T12:29:39,2025-05-27T03:44:56,email,ProPlan,returns,return_window_expired,high,resolved,I received the wrong item entirely. I ordered the blue model but got the red one.,I've made an exception to the return window given the circumstances. Please use the return label I'm sending to your email.,54917,1,senior_support,1,0,,2025-05-26T12:29:39,0,,internal,KB-6;KB-9;KB-16,1,2028-05-25,en
TKT-00441,2025-12-05T12:29:39,2025-12-05T23:36:31,phone,EnterpriseSuite,billing,duplicate_charge,high,resolved,My credit card was charged $99 but the plan costs $49. Please fix this billing error.,I've corrected the billing error. You were incorrectly charged the enterprise rate. A partial refund has been issued.,40012,1,,1,0,,2025-12-05T12:29:39,0,reviewer_confirmed,internal,KB-3;KB-4;KB-5,1,2028-12-04,en
TKT-00025,2026-05-04T12:29:39,2026-05-05T09:53:00,social,DataVault,returns,wrong_item,high,closed,I want to return this but your website says the 30-day return window has expired. Can you help?,Your refund was processed on our end. It may be delayed by your bank. Here's your refund confirmation number.,77001,0,senior_support,1,0,,2026-05-04T12:29:39,0,agent_corrected,internal,KB-7,1,2029-05-03,hi
TKT-00387,2025-08-17T12:29:39,,web,ProPlan,other,feature_request,critical,pending,I'd like to file a formal complaint about the service outage last weekend.,"We support integrations with Jira, Asana, Monday.com, and Trello. You can find setup guides in our knowledge base under Integrations.",33219,0,billing_team,1,0,,2025-08-17T12:29:39,0,reviewer_confirmed,synthetic,KB-10,1,2028-08-16,en
TKT-00551,2025-01-21T12:29:39,2025-01-22T09:08:28,chat,MobileApp,billing,refund_request,critical,closed,My credit card was charged $99 but the plan costs $49. Please fix this billing error.,I've reviewed the service outage and applied a prorated credit to your account for the 3 days of downtime.,74329,1,billing_team,1,0,,2025-01-21T12:29:39,0,agent_corrected,internal,,1,2028-01-21,en
